dissemination id,org dissemination id,exec timestamp,action,cleared,collateralization,end user exception,bespoke swap,block trade,exec venue,effective date,end date,day count convention,settlement currency,asset class,asset subclass,contract type,contract subtype,taxonomy,price forming continuation data,underlying asset 1,underlying asset 2,price notation type,price notation,additional price notation type,additional price notation,unique product id,notional currency 1,notional currency amount 1,notional currency 2,notional currency amount 2,payment frequency,payment frequency 2,reset frequency,reset frequency 2,embedded option,option strike price,option type,option family,option currency,option premium,option lock period,option expiration date,submission timestamp,publication timestamp,ticker,cds version
'6569839517446176768','0',2018-06-22T09:32:39.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2026,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.950900,,0,InterestRate:IRSwap:FixedFloat,USD,83000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T09:32:43.000,2018-06-22T09:32:43.000,, 
'6569839513151471616','0',2018-06-22T09:32:39.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2027,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.965500,,0,InterestRate:IRSwap:FixedFloat,USD,150000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T09:32:42.000,2018-06-22T09:32:42.000,, 
'6569836214616850432','0',2018-06-22T09:19:50.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2027,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.783200,,0,InterestRate:IRSwap:FixedFloat,EUR,28000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T09:19:54.000,2018-06-22T09:19:54.000,, 
'6569836206026391552','0',2018-06-22T09:19:50.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2058,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.512300,,0,InterestRate:IRSwap:FixedFloat,EUR,8000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T09:19:52.000,2018-06-22T09:19:52.000,, 
'6569835226773848064','0',2018-06-22T09:15:58.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.263600,,0,InterestRate:IRSwap:FixedFloat,EUR,80000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T09:16:04.000,2018-06-22T09:16:04.000,, 
'6569835218184175616','0',2018-06-22T09:15:58.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2021,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,-0.036400,,0,InterestRate:IRSwap:FixedFloat,EUR,130000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T09:16:02.000,2018-06-22T09:16:02.000,, 
'6569835213888684032','0',2018-06-22T09:15:58.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2022,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.114600,,0,InterestRate:IRSwap:FixedFloat,EUR,200000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T09:16:01.000,2018-06-22T09:16:01.000,, 
'6569834921830907904','0',2018-06-22T09:14:52.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2021,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 3M,Percent,1.100000,,0,InterestRate:IRSwap:FixedFloat,GBP,90000000.00,GBP,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T09:14:53.000,2018-06-22T09:14:53.000,, 
'6569823424203718656','0',2018-06-22T08:30:13.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2021,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 3M,Percent,-0.099020,,0,InterestRate:IRSwap:FixedFloat,EUR,150000000.00,EUR,,1Y,3M,,3M,,0,,N/A,,0,,,2018-06-22T08:30:16.000,2018-06-22T08:30:16.000,, 
'6569823419909013504','0',2018-06-22T08:30:13.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2021,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,-0.036010,,0,InterestRate:IRSwap:FixedFloat,EUR,150000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T08:30:15.000,2018-06-22T08:30:15.000,, 
'6569822234497515520','0',2018-06-22T08:25:36.000,New,C,UC,N,N,N,On,06/22/2018,06/22/2023,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.326000,,0,InterestRate:IRSwap:FixedFloat,GBP,25000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T08:25:39.000,2018-06-22T08:25:39.000,, 
'6569820808568635392','0',2018-06-22T08:20:04.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.262100,,0,InterestRate:IRSwap:FixedFloat,EUR,50000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T08:20:07.000,2018-06-22T08:20:07.000,, 
'6569820666834452480','0',2018-06-22T08:19:25.000,New,C,UC,N,N,N,On,06/21/2023,06/21/2025,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.520000,,0,InterestRate:IRSwap:FixedFloat,EUR,200000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T08:19:34.000,2018-06-22T08:19:34.000,, 
'6569820662540009472','0',2018-06-22T08:19:25.000,New,C,UC,N,N,N,On,06/21/2023,06/21/2025,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.260000,,0,InterestRate:IRSwap:FixedFloat,EUR,66000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T08:19:33.000,2018-06-22T08:19:33.000,, 
'6569820658244780032','0',2018-06-22T08:19:25.000,New,C,UC,N,N,N,On,06/21/2023,06/21/2025,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.250000,,0,InterestRate:IRSwap:FixedFloat,EUR,395 MM+,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T08:19:32.000,2018-06-22T08:19:32.000,, 
'6569820649655107587','0',2018-06-22T08:19:25.000,New,C,UC,N,N,N,On,06/21/2023,06/21/2025,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.510000,,0,InterestRate:IRSwap:FixedFloat,EUR,260000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T08:19:30.000,2018-06-22T08:19:30.000,, 
'6569820645359878144','0',2018-06-22T08:19:25.000,New,C,UC,N,N,N,On,06/21/2023,06/21/2025,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.500000,,0,InterestRate:IRSwap:FixedFloat,EUR,260000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T08:19:29.000,2018-06-22T08:19:29.000,, 
'6569820641065172992','0',2018-06-22T08:19:25.000,New,C,UC,N,N,N,On,06/21/2023,06/21/2025,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.493000,EUR,2749876.000000,InterestRate:IRSwap:FixedFloat,EUR,260000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T08:19:28.000,2018-06-22T08:19:28.000,, 
'6569819923805634560','0',2018-06-22T08:16:38.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.513600,,0,InterestRate:IRSwap:FixedFloat,EUR,10000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T08:16:41.000,2018-06-22T08:16:41.000,, 
'6569817437019308032','0',2018-06-22T08:07:00.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2022,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.114500,,0,InterestRate:IRSwap:FixedFloat,EUR,100000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T08:07:02.000,2018-06-22T08:07:02.000,, 
'6569816792774475776','0',2018-06-22T08:04:29.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2029,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.985500,,0,InterestRate:IRSwap:FixedFloat,EUR,9000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T08:04:32.000,2018-06-22T08:04:32.000,, 
'6569813210771226624','0',2018-06-22T07:50:35.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.979500,,0,InterestRate:IRSwap:FixedFloat,USD,29000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T07:50:38.000,2018-06-22T07:50:38.000,, 
'6569811578683654144','0',2018-06-22T07:44:16.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.888500,,0,InterestRate:IRSwap:FixedFloat,EUR,10000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T07:44:18.000,2018-06-22T07:44:18.000,, 
'6569808726825631744','0',2018-06-22T07:33:12.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2021,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.899600,,0,InterestRate:IRSwap:FixedFloat,USD,25000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T07:33:14.000,2018-06-22T07:33:14.000,, 
'6569807073263484928','0',2018-06-22T07:26:46.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.939900,,0,InterestRate:IRSwap:FixedFloat,USD,5000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T07:26:49.000,2018-06-22T07:26:49.000,, 
'6569806209975058432','0',2018-06-22T07:23:23.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.982000,,0,InterestRate:IRSwap:FixedFloat,USD,13000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T07:23:28.000,2018-06-22T07:23:28.000,, 
'6569806205679566848','0',2018-06-22T07:23:23.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2020,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.826500,,0,InterestRate:IRSwap:FixedFloat,USD,60000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T07:23:27.000,2018-06-22T07:23:27.000,, 
'6569806201385123840','0',2018-06-22T07:23:23.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.936000,,0,InterestRate:IRSwap:FixedFloat,USD,50000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T07:23:26.000,2018-06-22T07:23:26.000,, 
'6569805239311925248','0',2018-06-22T07:19:37.000,New,C,UC,N,N,N,On,07/16/2015,07/16/2020,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.494000,EUR,83361.000000,InterestRate:IRSwap:FixedFloat,EUR,4000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T07:19:42.000,2018-06-22T07:19:42.000,, 
'6569805230722514944','0',2018-06-22T07:19:37.000,New,C,UC,N,N,N,On,06/08/2015,06/08/2020,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.575000,EUR,24171.000000,InterestRate:IRSwap:FixedFloat,EUR,2000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T07:19:40.000,2018-06-22T07:19:40.000,, 
'6569805226427285504','0',2018-06-22T07:19:37.000,New,C,UC,N,N,N,On,01/17/2018,01/17/2020,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,-0.128000,EUR,12022.000000,InterestRate:IRSwap:FixedFloat,EUR,6000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T07:19:39.000,2018-06-22T07:19:39.000,, 
'6569802898555535360','0',2018-06-22T07:10:33.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2032,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.211700,,0,InterestRate:IRSwap:FixedFloat,EUR,6000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T07:10:37.000,2018-06-22T07:10:37.000,, 
'6569802894259781632','0',2018-06-22T07:10:33.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2033,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.265600,,0,InterestRate:IRSwap:FixedFloat,EUR,5000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T07:10:36.000,2018-06-22T07:10:36.000,, 
'6569802705281482752','0',2018-06-22T07:09:50.000,New,C,UC,N,N,N,On,08/03/2020,08/03/2022,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.472700,,0,InterestRate:IRSwap:FixedFloat,GBP,78000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T07:09:52.000,2018-06-22T07:09:52.000,, 
'6569802262899851264','0',2018-06-22T07:08:06.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2028,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.946700,,0,InterestRate:IRSwap:FixedFloat,EUR,44000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T07:08:09.000,2018-06-22T07:08:09.000,, 
'6569802189885931520','0',2018-06-22T07:07:48.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.936500,,0,InterestRate:IRSwap:FixedFloat,USD,18000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T07:07:52.000,2018-06-22T07:07:52.000,, 
'6569802185590177792','0',2018-06-22T07:07:48.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.988000,,0,InterestRate:IRSwap:FixedFloat,USD,4000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T07:07:51.000,2018-06-22T07:07:51.000,, 
'6569802039561814016','0',2018-06-22T07:07:14.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2023,ACT/365.FIXED,GBP,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,GBP-LIBOR-BBA 6M,Percent,1.500000,GBP,20848.000000,InterestRate:IRSwap:FixedFloat,GBP,3000000.00,GBP,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T07:07:17.000,2018-06-22T07:07:17.000,, 
'6569802005202075648','0',2018-06-22T07:07:04.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2023,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,0.500000,EUR,23285.670000,InterestRate:IRSwap:FixedFloat,EUR,3000000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T07:07:09.000,2018-06-22T07:07:09.000,, 
'6569802000906846208','0',2018-06-22T07:07:04.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2028,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.250000,EUR,2921.000000,InterestRate:IRSwap:FixedFloat,EUR,100000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T07:07:08.000,2018-06-22T07:07:08.000,, 
'6569801996612141056','0',2018-06-22T07:07:04.000,New,C,UC,N,N,N,On,09/19/2018,09/19/2048,30/360,EUR,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,EUR-EURIBOR-Reuters 6M,Percent,1.500000,EUR,6108.000000,InterestRate:IRSwap:FixedFloat,EUR,600000.00,EUR,,1Y,6M,,6M,,0,,N/A,,0,,,2018-06-22T07:07:07.000,2018-06-22T07:07:07.000,, 
'6569798960069738496','0',2018-06-22T06:55:18.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.930500,,0,InterestRate:IRSwap:FixedFloat,USD,3000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T06:55:20.000,2018-06-22T06:55:20.000,, 
'6569789605631229952','0',2018-06-22T06:19:00.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.926000,,0,InterestRate:IRSwap:FixedFloat,USD,5000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T06:19:02.000,2018-06-22T06:19:02.000,, 
'6569786560499154944','0',2018-06-22T06:07:11.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2027,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.957700,,0,InterestRate:IRSwap:FixedFloat,USD,3000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T06:07:13.000,2018-06-22T06:07:13.000,, 
'6569780238307819520','0',2018-06-22T05:42:37.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.971000,,0,InterestRate:IRSwap:FixedFloat,USD,5000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T05:42:41.000,2018-06-22T05:42:41.000,, 
'6569780234012590080','0',2018-06-22T05:42:37.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.923500,,0,InterestRate:IRSwap:FixedFloat,USD,24000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T05:42:40.000,2018-06-22T05:42:40.000,, 
'6569780225422917632','0',2018-06-22T05:42:37.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.967000,,0,InterestRate:IRSwap:FixedFloat,USD,25000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T05:42:38.000,2018-06-22T05:42:38.000,, 
'6569779860350435328','0',2018-06-22T05:41:10.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2030,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.988500,,0,InterestRate:IRSwap:FixedFloat,USD,15000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T05:41:13.000,2018-06-22T05:41:13.000,, 
'6569779856055992320','0',2018-06-22T05:41:10.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2038,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,3.006500,,0,InterestRate:IRSwap:FixedFloat,USD,10000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T05:41:12.000,2018-06-22T05:41:12.000,, 
'6569779057191288832','0',2018-06-22T05:38:01.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.966900,,0,InterestRate:IRSwap:FixedFloat,USD,6000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T05:38:06.000,2018-06-22T05:38:06.000,, 
'6569779048601878528','0',2018-06-22T05:38:01.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.969900,,0,InterestRate:IRSwap:FixedFloat,USD,3000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T05:38:04.000,2018-06-22T05:38:04.000,, 
'6569778889688088576','0',2018-06-22T05:37:22.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2048,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.972500,,0,InterestRate:IRSwap:FixedFloat,USD,4000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T05:37:27.000,2018-06-22T05:37:27.000,, 
'6569778881097629696','0',2018-06-22T05:37:22.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2023,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.923500,,0,InterestRate:IRSwap:FixedFloat,USD,19000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T05:37:25.000,2018-06-22T05:37:25.000,, 
'6569778876803186688','0',2018-06-22T05:37:22.000,New,C,UC,N,N,N,On,06/26/2018,06/26/2028,30/360,USD,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,USD-LIBOR-BBA 3M,Percent,2.967500,,0,InterestRate:IRSwap:FixedFloat,USD,20000000.00,USD,,6M,3M,,3M,,0,,N/A,,0,,,2018-06-22T05:37:24.000,2018-06-22T05:37:24.000,, 
'6569723132422651904','0',2018-06-22T02:01:00.000,New,C,UC,N,N,N,On,12/11/2015,12/11/2022,ACT/365.FIXED,JPY,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,JPY-LIBOR-BBA 6M,Percent,0.261250,JPY,3772742.000000,InterestRate:IRSwap:FixedFloat,JPY,500000000.00,JPY,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T02:01:05.000,2018-06-22T02:01:05.000,, 
'6569723128127422464','0',2018-06-22T02:01:00.000,New,C,UC,N,N,N,On,05/11/2015,05/11/2022,ACT/365.FIXED,JPY,IR,Vanilla,InterestRate:IRSwap:FixedFloat,NA,InterestRate:IRSwap:FixedFloat,Trade,Fixed,JPY-LIBOR-BBA 6M,Percent,0.472500,JPY,5433223.000000,InterestRate:IRSwap:FixedFloat,JPY,350000000.00,JPY,,6M,6M,,6M,,0,,N/A,,0,,,2018-06-22T02:01:04.000,2018-06-22T02:01:04.000,, 
